Name,id_Number,ExposureTime
Tyrone Torres,2.89382E+16,0
Zofia Hughes,4.55442E+16,0
Abby Homa,7.38042E+16,0
Alice Cargle,8.21302E+16,0
Alina Carley,4.08242E+16,0
Alyssa Groom,1.91122E+16,0
Andrew Fischer,6.41782E+16,0
Andrew Priest,2.02922E+16,0
Angel Arellano,1.87552E+16,0
Angela Nash,4.17622E+16,0
Ann Gonsalves,8.21322E+16,0
Anthony Mcdevitt,8.13892E+16,0
Augusta Tuggle,3.36392E+16,0
Barbara Mcmullen,7.52662E+16,0
Benjamin Cato,8.87222E+16,0
Bernard Blackburn,5.09362E+16,0
Berry Kolinski,9.07482E+16,0
Betty Wilson,7.71022E+16,0
Beverly Contreras,2.37562E+16,0
Bradley Hankins,4.34302E+16,0
Brenda Henry,5.45762E+16,0
Brenda Ross,5.48672E+16,0
Brian Lenhart,7.88632E+16,0
Candelaria Brown,7.19662E+16,0
Carmen Smith,8.41572E+16,0
Carol Driver,9.33822E+16,0
Caroline Valdez,4.92102E+16,0
Carroll Lafleur,7.79502E+16,0
Catherine Barrios,2.11582E+16,0
Chad Hudson,7.38772E+16,0
Charlene Ferenz,5.97982E+16,0
Charles King,4.08332E+16,0
Charles Ramm,8.32612E+16,0
Charles Sistrunk,4.80082E+16,0
Cherie Amos,1.99392E+16,0
Cheryl Hines,2.44752E+16,0
Christopher Clayton,7.29432E+16,0
Christopher Martin,8.21622E+16,0
Clayton Davies,9.90392E+16,0
Clinton Harris,6.32262E+16,0
Daniel Estrada,9.16872E+16,0
David Boyce,8.91812E+16,0
David Parke,6.39592E+16,0
David Richard,9.27462E+16,0
David Stevens,1.21362E+16,0
Debbie Yim,7.72212E+16,0
Deborah Cooper,3.74992E+16,0
Denise Testani,3.51802E+16,0
Donald Saltsman,6.76542E+16,0
Donna Cline,8.62682E+16,0
Donna Hand,3.29282E+16,0
Donnie Dow,9.36512E+16,0
Dorothy Rosa,9.76282E+16,0
Dwayne Plowman,8.67932E+16,0
Eddie Martinez,1.83822E+16,0
Edward Aguiar,7.93482E+16,0
Edward Hooks,2.97732E+16,0
Edward Kolter,1.58312E+16,0
Edwin Cole,1.29422E+16,0
Edwin Stocks,4.69032E+16,0
Eileen Jacobson,9.11372E+16,0
Elizabeth Lane,2.40442E+16,0
Eric Woodruff,4.85082E+16,0
Ethan Downin,7.32562E+16,0
Ethan Smith,6.12242E+16,0
Eva Meyer,3.83082E+16,0
Evelyn Duong,5.86062E+16,0
Evelyn Williams,1.00792E+16,0
Frank Gaddie,8.06002E+16,0
Frank Lamons,1.32522E+16,0
Franklin Baum,3.95922E+16,0
Gary Griffith,1.17352E+16,0
Gary Stassi,8.53122E+16,0
Gene Burris,2.59082E+16,0
George Martin,1.49792E+16,0
Gigi Perry,1.50182E+16,0
Gina Berg,5.66802E+16,0
Glenda Mackey,9.67062E+16,0
Hazel Huffman,3.60902E+16,0
Heidi Dibello,8.55322E+16,0
Henry Glancy,9.63762E+16,0
Herbert Hargrove,3.47642E+16,0
Heriberto Bursley,6.69562E+16,0
Irene Starr,9.76022E+16,0
Jacob Johnson,8.63592E+16,0
James Cahill,4.46972E+16,0
Jamie Baker,1.91672E+16,0
Jane Webber,4.34492E+16,0
Janet Greene,3.91022E+16,0
Jared Mendez,9.64112E+16,0
Jason Allen,9.79272E+16,0
Jean Berg,5.18602E+16,0
Jean Mitchell,9.39692E+16,0
Jeanette Gottron,2.71842E+16,0
Jeanna Peck,2.39032E+16,0
Jeremy Lopez,7.11642E+16,0
Jeremy Washington,1.60302E+16,0
Jessica Hall,4.33522E+16,0
Jim Everett,7.12812E+16,0
Jimmy Rios,2.01402E+16,0
Joel Condon,5.06992E+16,0
John Furtado,3.99262E+16,0
John Pickard,4.25002E+16,0
John Roth,1.48242E+16,0
John Tipton,3.61662E+16,0
Jonathan Benda,6.12332E+16,0
Jorge Roy,6.07282E+16,0
Joseph Huang,7.26582E+16,0
Joseph Smith,2.58752E+16,0
Joshua Harris,8.68752E+16,0
Jospeh Pearson,5.01062E+16,0
Juana Sims,1.17412E+16,0
Julia Lantz,2.89052E+16,0
Karen Wilson,7.11282E+16,0
Karrie Tinney,9.67732E+16,0
Kate Sung,9.43232E+16,0
Kathie Romo,2.12382E+16,0
Kathryn Davies,3.23482E+16,0
Kathryn Misnick,9.01332E+16,0
Katrina Sawyers,3.66192E+16,0
Kenneth Lucas,2.58492E+16,0
Kevin Fruge,3.47952E+16,0
Kim Fullard,3.20082E+16,0
Kimberly Hudson,6.68172E+16,0
Kristy Hernandez,9.93482E+16,0
Leona Williams,1.99382E+16,0
Leonia Rodgers,6.15142E+16,0
Leticia Baima,4.92872E+16,0
Leticia Mann,9.71132E+16,0
Leticia Thompson,1.13402E+16,0
Lewis Carbone,2.23462E+16,0
Linda Thomas,8.12122E+16,0
Linda Tuttle,9.77562E+16,0
Lisa Ruybal,6.15662E+16,0
Lisa Schultz,2.89852E+16,0
Lori Briscoe,5.46902E+16,0
Louann Graham,5.80102E+16,0
Luther Dancy,8.29092E+16,0
Mabel Morgan,1.24322E+16,0
Mae Hall,8.33842E+16,0
Margo Arthur,3.51432E+16,0
Marie Francis,3.97262E+16,0
Marie Stark,7.84842E+16,0
Marilyn Abney,9.42852E+16,0
Marjorie Torres,2.22672E+16,0
Mark Samber,2.23262E+16,0
Martha Fors,7.73632E+16,0
Marvin Alfonso,6.42692E+16,0
Mary Cruz,6.21262E+16,0
Mary Glanton,4.66872E+16,0
Mary Hughes,8.90512E+16,0
Mary Randall,4.59782E+16,0
Mary Rooks,9.11292E+16,0
Mary Steen,3.65922E+16,0
Mary Zohn,4.59242E+16,0
Maryann Myers,4.87332E+16,0
Matthew Yim,2.25362E+16,0
Megan Whitehead,5.06942E+16,0
Melida Clark,7.85882E+16,0
Melissa Andersen,6.06512E+16,0
Melissa Kellogg,3.81152E+16,0
Michael Creekmore,1.12292E+16,0
Michael Knight,3.80922E+16,0
Minnie Waldron,4.55062E+16,0
Mireille Solis,5.99062E+16,0
Morgan Weir,3.16202E+16,0
Nicholas Andrews,5.05152E+16,0
Nicholas Fox,8.69212E+16,0
Nicole Casali,3.07072E+16,0
Norman Goodman,7.48322E+16,0
Pamela Cahill,8.64762E+16,0
Pamela Paterson,2.14122E+16,0
Pat Lowe,3.51372E+16,0
Patricia Michelson,4.70862E+16,0
Pedro Schnell,2.32272E+16,0
Pedro Votta,9.15392E+16,0
Rachel Teel,4.01022E+16,0
Ralph Chase,8.67942E+16,0
Randy Browne,7.27572E+16,0
Raquel Leach,2.65162E+16,0
Ray Lopez,9.99272E+16,0
Raymond Boyd,2.17902E+16,0
Richard Fitzgerald,5.05862E+16,0
Richard Hoff,4.71272E+16,0
Richard Manalo,9.52002E+16,0
Richard Poncedeleon,2.16052E+16,0
Richard Sears,3.65122E+16,0
Rickey Clingerman,2.91142E+16,0
Rita Ostrov,2.44512E+16,0
Robert Beebe,3.40582E+16,0
Robert Bruff,9.14582E+16,0
Robert Byrne,4.42682E+16,0
Robert Lockhart,8.61672E+16,0
Robert Whittle,6.90092E+16,0
Robin Olsen,7.44142E+16,0
Roland Dixon,2.99712E+16,0
Ronda Dockery,9.19982E+16,0
Rosalinda Rose,8.16922E+16,0
Ruben Simmons,1.91382E+16,0
Ryan Clark,4.28302E+16,0
Sarah Johnson,5.00272E+16,0
Sharon Lewis,4.02212E+16,0
Shawn Thixton,8.35242E+16,0
Shelly Crawford,3.42592E+16,0
Sherry Stein,6.23932E+16,0
Shirley Degidio,5.35072E+16,0
Stanley Saysongkham,2.03542E+16,0
Stephanie Jacobson,3.98732E+16,0
Stephen Eury,6.75132E+16,0
Stephen Garcia,1.86002E+16,0
Steven Sowell,5.78052E+16,0
Sue Berger,2.51292E+16,0
Susan Torres,9.69772E+16,0
Terry Lema,5.61592E+16,0
Terry Smith,7.29382E+16,0
Thelma Grulkey,2.38592E+16,0
Timothy Parkerson,1.30852E+16,0
Toby Streeter,1.79262E+16,0
Troy Milla,9.78892E+16,0
Victor Rickman,7.00612E+16,0
Virgil Warner,5.30382E+16,0
Virginia Bryant,3.96762E+16,0
Vivian Clark,3.17552E+16,0
Wallace Briggs,5.86582E+16,0
Wallace Sperrey,6.33142E+16,0
Wanda Tebo,2.13842E+16,0
William Flowers,5.22212E+16,0
Yvette Ingram,5.90772E+16,0
Ada Drost,6.41082E+16,0
Alissa Metts,7.96282E+16,0
Alvin Skimehorn,4.41982E+16,0
Amy Douds,2.96112E+16,0
Amy Mudget,7.03342E+16,0
Andrew Bowen,6.66532E+16,0
Angelo Poncedeleon,9.33762E+16,0
Arlene Robertson,9.33312E+16,0
Ashley Brooks,3.86122E+16,0
Barbara Kaplan,8.88872E+16,0
Barbara Sills,6.83292E+16,0
Bernice Mayfield,1.67422E+16,0
Bessie Hill,2.43872E+16,0
Betty Bates,2.86722E+16,0
Betty Hefner,3.20002E+16,0
Bill Miller,6.24372E+16,0
Billy Bynum,1.44372E+16,0
Bonnie Davis,8.12922E+16,0
Bradley Harvin,4.43422E+16,0
Brant Conant,3.72622E+16,0
Brian Marshall,5.59432E+16,0
Caroline Halligan,4.20382E+16,0
Cassandra Collins,4.85882E+16,0
Chantay Warner,1.07172E+16,0
Charity Baker,2.61752E+16,0
Charles Browning,6.53792E+16,0
Charles Shaw,8.95742E+16,0
Charles Wall,1.70182E+16,0
Charley Phillips,6.75652E+16,0
Christian Kuker,7.66122E+16,0
Christine Hammons,1.75012E+16,0
Christy Maymon,1.72722E+16,0
Clair Vanhorn,4.04162E+16,0
Clay Marshall,2.87622E+16,0
Consuelo Oshea,6.88142E+16,0
Cora Roberts,9.39762E+16,0
Crystal Nadeau,8.49182E+16,0
Cynthia Bilal,6.90532E+16,0
Cynthia Bush,2.81962E+16,0
Daniel Talerico,7.88212E+16,0
Danny Spriggs,3.27302E+16,0
Daphne Armstrong,2.12212E+16,0
Darlene Bonifant,5.52902E+16,0
David Barnett,4.10052E+16,0
David Cotton,1.55762E+16,0
David Hayzlett,2.45042E+16,0
Diane Hurtado,6.21082E+16,0
Donald Whitson,1.09762E+16,0
Donnie Troilo,3.42062E+16,0
Edward Martinez,3.37242E+16,0
Elizabeth Jones,2.78342E+16,0
Emily Blair,3.65882E+16,0
Ernest Davidson,3.99982E+16,0
Ethel Powell,1.67942E+16,0
Floyd Allen,4.29752E+16,0
Floyd White,5.65262E+16,0
Frances Pinto,1.62552E+16,0
Frank Portugal,9.36772E+16,0
Fred Gillespie,3.35232E+16,0
Gerald Curran,5.01102E+16,0
Glen Smith,2.29452E+16,0
Glenn Coston,9.87872E+16,0
Hattie Parker,9.29422E+16,0
Heather Fitzpatrick,6.57722E+16,0
Heather Marti,3.09492E+16,0
Helen Miller,9.11722E+16,0
Howard Hill,1.50912E+16,0
Imogene Lopez,6.68312E+16,0
Ira Dasher,6.37852E+16,0
Irene Bourland,5.14422E+16,0
Irene Newman,3.55492E+16,0
Isela Wilson,1.45512E+16,0
Jaclyn Bergmann,5.19132E+16,0
Jacquelin Reddick,1.09112E+16,0
Jason Cotton,8.38702E+16,0
Jeannie Willimas,4.36382E+16,0
Jeff Carpenter,7.74132E+16,0
Jeff Cianciolo,5.71072E+16,0
Jeffrey Anderson,7.99992E+16,0
Jeffrey Jones,5.60082E+16,0
Jeffrey Leverenz,5.51042E+16,0
Jeffrey Pearce,7.17482E+16,0
Jeffrey Silcox,2.31882E+16,0
Jennifer Averette,5.18122E+16,0
Jennifer Kennedy,8.12902E+16,0
Jenniffer Lovett,5.09692E+16,0
Jerry Delaney,6.68402E+16,0
Joe Kerr,8.61002E+16,0
Joe Turkel,2.70482E+16,0
John Blevins,5.24322E+16,0
John Calvin,9.16752E+16,0
John Foster,4.86712E+16,0
John Gandhi,6.98022E+16,0
Joseph Jess,6.29132E+16,0
Justin Morris,7.42312E+16,0
Karen Brown,7.21932E+16,0
Kathleen Nesslein,8.75592E+16,0
Kathleen Smith,4.31982E+16,0
Kevin Kellar,3.37792E+16,0
Kevin Vines,9.89632E+16,0
Kirsten Banks,7.33602E+16,0
Kristie Thrasher,7.52782E+16,0
Kristina Obregon,4.68382E+16,0
Larry Bernier,5.02872E+16,0
Lauren Mumm,5.09772E+16,0
Leona Cook,6.20242E+16,0
Libby Frazer,5.62172E+16,0
Lilian Daniel,7.46302E+16,0
Linda Nielsen,4.53572E+16,0
Lisa Miller,3.21812E+16,0
Lloyd Brown,3.86872E+16,0
Lorraine Houge,8.47302E+16,0
Louise Helder,5.15052E+16,0
Luisa Durrett,6.52742E+16,0
Maida Finley,4.01812E+16,0
Marc Hyland,1.39642E+16,0
Maria Bunch,3.81682E+16,0
Marilyn Amaya,7.12742E+16,0
Marilyn Young,2.32992E+16,0
Mark Greany,3.39842E+16,0
Mark Johnson,2.30952E+16,0
Mark Thurman,5.32822E+16,0
Martha Gillam,6.95082E+16,0
Martin Keller,7.40792E+16,0
Mary Kohl,9.68352E+16,0
Mary Lee,8.06312E+16,0
Mary Samson,9.60312E+16,0
Melissa Johnson,1.84622E+16,0
Michael Marie,6.87702E+16,0
Michelle Villanueva,3.15402E+16,0
Michelle Ware,7.65812E+16,0
Mildred Matthews,8.59372E+16,0
Millie Conley,5.99642E+16,0
Mina Porter,6.05082E+16,0
Nancy Fox,8.42522E+16,0
Naomi Saborido,4.60852E+16,0
Nathan Bennett,1.61152E+16,0
Nicholas Campbell,7.64752E+16,0
Norbert Sullivan,9.22632E+16,0
Olga Carter,3.18522E+16,0
Oscar Patterson,3.90162E+16,0
Patricia Gottschalk,4.88062E+16,0
Patricia Mohn,2.39252E+16,0
Patsy Bursey,3.74232E+16,0
Paul Westley,6.08032E+16,0
Pauline Colon,4.99552E+16,0
Pedro Toney,6.97252E+16,0
Peggy Leblanc,7.00172E+16,0
Peggy Rivera,2.25942E+16,0
Preston Maples,1.84592E+16,0
Prince Horvath,8.39362E+16,0
Randy Downey,7.08302E+16,0
Ray Young,8.79952E+16,0
Rebecca Gonzalez,9.88392E+16,0
Richard Gaver,2.56602E+16,0
Richard Larson,7.53102E+16,0
Richard Wilson,2.87902E+16,0
Robert Cook,4.92262E+16,0
Robert Murray,4.39192E+16,0
Robert Pallazzo,6.00362E+16,0
Rodney Dickerson,7.23122E+16,0
Rodney Farrar,8.18882E+16,0
Roger Bardo,7.06302E+16,0
Ronald Pitts,4.16922E+16,0
Samantha Lambert,6.52632E+16,0
Sandra Chisum,6.29102E+16,0
Sandra Jefferson,7.93672E+16,0
Sara Knox,4.35372E+16,0
Sarah Edwards,4.72972E+16,0
Sarah Gally,4.05292E+16,0
Scott Ngo,6.58892E+16,0
Sharon Ho,5.84282E+16,0
Sharon Morton,3.55592E+16,0
Shawn Vaughn,8.36102E+16,0
Sheila Pane,9.29762E+16,0
Shirley Angulo,7.07642E+16,0
Stephanie Contreras,1.78812E+16,0
Stephen Judd,6.99792E+16,0
Tara Dial,4.18742E+16,0
Teresa Skeen,3.79802E+16,0
Thomas Gaines,1.58462E+16,0
Thomas Gould,8.49822E+16,0
Thomas Grande,5.62872E+16,0
Thomas Larue,5.26282E+16,0
Thomas Whitaker,7.33812E+16,0
Tiffany Jacob,9.61352E+16,0
Timothy Kanoy,7.35932E+16,0
Una Contreras,2.53082E+16,0
Vanessa Raines,2.15682E+16,0
Venus Baker,6.52512E+16,0
Wanda Henson,8.53112E+16,0
William Russo,2.81932E+16,0
Yvonne Amparan,8.45572E+16,0
Zada Romeo,8.81652E+16,0
Alexander Morgan,4.26252E+16,0
Alexander Smith,6.77202E+16,0
Allan Mcneil,3.05522E+16,0
Amy Chevalier,4.33282E+16,0
Andre Moore,1.10462E+16,0
Angela Nagy,4.38272E+16,0
Ann Fried,9.96652E+16,0
Ann Reinke,6.65852E+16,0
Anna Bax,5.81952E+16,0
Anne Miller,3.65322E+16,0
Anthony Mcdonnell,9.02752E+16,0
Ashley Payne,3.46392E+16,0
Audie Jones,8.00152E+16,0
Barbara Knowles,7.56372E+16,0
Basil Teodoro,7.81052E+16,0
Bennie Romano,6.62252E+16,0
Bernard Roberts,3.61932E+16,0
Bertha Pumper,1.55332E+16,0
Betsy Blakely,8.08942E+16,0
Betty Bass,1.57872E+16,0
Betty Perreira,9.31322E+16,0
Betty Spinks,3.37622E+16,0
Betty Thomas,1.37652E+16,0
Carlos Philbeck,6.12172E+16,0
Carmen Morrissette,9.87612E+16,0
Carol Odom,9.03672E+16,0
Carrie Speer,1.25942E+16,0
Chad Nguyen,3.29372E+16,0
Charles Reynolds,3.89052E+16,0
Charlotte Graham,2.14332E+16,0
Chester Bejjani,9.98232E+16,0
Christopher Carney,2.67502E+16,0
Clara Brown,8.23052E+16,0
Clarice Gallegos,3.63012E+16,0
Curtis Bud,8.67902E+16,0
Curtis Chavez,8.64332E+16,0
Curtis Stafford,3.63502E+16,0
Daniel Floyd,2.27622E+16,0
David Bennett,1.69902E+16,0
David Gransberry,6.48092E+16,0
David Karr,3.03822E+16,0
David Lanzi,9.46152E+16,0
Dawn Friedman,2.84212E+16,0
Delana Tenda,6.37422E+16,0
Della Bailey,6.55252E+16,0
Denise Reyes,6.66362E+16,0
Diana Wells,7.78162E+16,0
Donald Goodwin,6.01252E+16,0
Donald Himmel,9.04952E+16,0
Donald Irby,3.62562E+16,0
Donna Egan,8.94102E+16,0
Donna Foster,2.41572E+16,0
Douglas Yao,4.23442E+16,0
Eddie Kumro,1.43192E+16,0
Edgar Werner,5.86532E+16,0
Elbert Cobb,8.90522E+16,0
Elizabeth Murphy,2.87922E+16,0
Ella Keane,9.15102E+16,0
Eric Tison,9.11782E+16,0
Erica York,8.55972E+16,0
Erik Ramsey,6.15052E+16,0
Esperanza Lane,2.35542E+16,0
Estell Kempf,2.61312E+16,0
Eugene Mcalexander,3.57052E+16,0
Eunice Gonzalez,9.08092E+16,0
Eva Karle,3.84792E+16,0
Evelyn Stinger,4.41332E+16,0
Evette Donovan,7.01632E+16,0
Felicia Moeller,7.95372E+16,0
Floyd Kelly,3.59162E+16,0
Frances Hobbs,5.89752E+16,0
Frances Schneider,8.32072E+16,0
Frank Thomas,4.69662E+16,0
Frederick Toler,6.94092E+16,0
Garry Regalado,5.54782E+16,0
Gary Schall,6.92222E+16,0
George Purvis,7.22612E+16,0
George Simon,3.94542E+16,0
George Wilson,4.34182E+16,0
Gerry Taylor,7.73072E+16,0
Gladys Brown,6.32852E+16,0
Gloria Denney,1.11872E+16,0
Guadalupe Gheen,4.23892E+16,0
Gustavo Fountain,2.23292E+16,0
Harry Perry,1.58242E+16,0
Heather Edwards,1.16332E+16,0
Herbert Langley,5.14562E+16,0
Jacqueline Lancon,8.40572E+16,0
James Adams,1.33882E+16,0
James Mackey,5.80312E+16,0
James Saucier,1.49832E+16,0
James Soto,7.53702E+16,0
James Vela,5.70272E+16,0
Jamie Mcdaniel,7.83132E+16,0
Janet Hamilton,2.45872E+16,0
Jason Limoli,8.03962E+16,0
Jason Thomas,4.31382E+16,0
Javier Rhoads,4.30842E+16,0
Jay Calhoun,4.28832E+16,0
Jean Phelps,7.32292E+16,0
Jeanette Dombrowski,5.34742E+16,0
Jeffrey Gonzales,3.68812E+16,0
Jeffrey Loftis,8.83372E+16,0
Jennifer Davis,5.43462E+16,0
Jerry Gant,5.68872E+16,0
Jessica Banks,6.82852E+16,0
Jimmy Wunderlich,4.21322E+16,0
Joanna Gamble,8.02282E+16,0
Joanne Ruple,5.04142E+16,0
Joanne Travis,3.67712E+16,0
Joe Saraiva,8.81122E+16,0
John Edens,9.60702E+16,0
John Fielden,9.51152E+16,0
John Thies,2.18472E+16,0
John Wright,2.86922E+16,0
Johnny Brown,1.05742E+16,0
Johnny Thomas,8.07682E+16,0
Jon Williams,4.50422E+16,0
Joseph Bell,9.68762E+16,0
Joseph Maroney,7.77392E+16,0
Josephine Moyer,3.07172E+16,0
Josette Hudson,9.31732E+16,0
Joyce Earp,3.37952E+16,0
Judy Ford,1.78422E+16,0
Kaitlyn Ortega,2.40982E+16,0
Katherine Redmond,2.03152E+16,0
Kathy Owen,5.16422E+16,0
Kelly Dejackome,9.51512E+16,0
Ken Trickett,8.55062E+16,0
Kym Mcintosh,5.76772E+16,0
Larry Pinera,1.69852E+16,0
Laura Leslie,2.99862E+16,0
Laura Martin,8.43432E+16,0
Levi Craig,5.45342E+16,0
Linda Walter,2.64562E+16,0
Luis Schoderbek,5.11402E+16,0
Lynn Grantham,9.80632E+16,0
Margaret Rufino,5.07752E+16,0
Margaret Smoot,4.96512E+16,0
Margaret Wells,1.51762E+16,0
Marguerite Bodden,5.86022E+16,0
Marie Combs,6.09132E+16,0
Marion Mallow,3.81402E+16,0
Mark Dion,2.35582E+16,0
Mark Martin,7.19592E+16,0
Marla Beard,3.97392E+16,0
Mary Greenblatt,8.24182E+16,0
Mary Sancho,1.05332E+16,0
Mary Sutton,8.24692E+16,0
Matt Bedor,3.25182E+16,0
Matthew Knight,6.06992E+16,0
Mavis Mendez,9.95772E+16,0
Melisa Hunt,3.90412E+16,0
Michael Fowler,4.17772E+16,0
Mike Stelly,7.94332E+16,0
Mildred Ealand,4.58472E+16,0
Nan Rigsby,1.98332E+16,0
Nancy Bolyard,9.22262E+16,0
Nancy Tinnin,6.30402E+16,0
Nicholas Garrow,1.70262E+16,0
Nicole Waller,7.52642E+16,0
Otis Conde,1.45062E+16,0
Pamela Morin,8.20592E+16,0
Patricia Dykstra,2.81802E+16,0
Paul Martin,3.18732E+16,0
Pearline Anderson,7.95442E+16,0
Peter Eiben,1.10002E+16,0
Peter Langston,1.40642E+16,0
Philip Mahaffy,6.67602E+16,0
Philip Rivera,3.57602E+16,0
Ramiro Nelson,4.53152E+16,0
Ray Stclair,1.30832E+16,0
Raymond Ramirez,4.36772E+16,0
Reginald Beveridge,7.18352E+16,0
Renee Schlau,8.33152E+16,0
Rhonda Williams,7.11202E+16,0
Richard Brown,4.53492E+16,0
Richard Holland,7.73842E+16,0
Ricky Michaels,8.97382E+16,0
Robert Aguinaldo,8.61032E+16,0
Robert Clark,3.64332E+16,0
Robert Robinson,4.43332E+16,0
Robert Wheaton,4.66252E+16,0
Robyn Howard,8.06912E+16,0
Roger White,3.38252E+16,0
Roland Mash,7.52802E+16,0
Ruby Phillips,4.62242E+16,0
Ruth Glowacky,2.90532E+16,0
Sam Tisdale,3.08742E+16,0
Sara Dejesus,8.27642E+16,0
Sara Lee,9.05872E+16,0
Sara Mobley,8.14792E+16,0
Scott Robertson,9.89772E+16,0
Scott Willingham,6.67932E+16,0
Sean Smith,4.04662E+16,0
Shannon Boggess,6.79602E+16,0
Shannon Richard,2.79222E+16,0
Shaun Juneau,2.81052E+16,0
Sheila Barks,6.22802E+16,0
Sheila Martinez,2.35022E+16,0
Shon Conner,3.04192E+16,0
Shu Robbins,1.33042E+16,0
Stephanie Leymeister,6.38252E+16,0
Stephenie Pittman,6.17752E+16,0
Tammy Roberts,8.98852E+16,0
Ted Tauber,5.27242E+16,0
Teresa Dorsey,9.49032E+16,0
Teresa Morgan,4.69262E+16,0
Teresia Hunter,4.35802E+16,0
Terrence Frascone,5.02572E+16,0
Terrence Speight,3.48652E+16,0
Thelma Witherspoon,7.49952E+16,0
Theresa Barry,3.30782E+16,0
Thomas Buchanan,5.03942E+16,0
Todd Keeney,5.31452E+16,0
Trenton Hudson,6.57912E+16,0
Trenton Seamons,1.15852E+16,0
Vanessa Taylor,6.01342E+16,0
Vincent Eades,7.17352E+16,0
Violet Butler,1.61762E+16,0
Vivian Beene,1.54242E+16,0
Wayne Marsh,1.30732E+16,0
Willard Yuen,9.54292E+16,0
William Bryan,7.16812E+16,0
William Lindsay,1.52102E+16,0
William Priebe,2.72362E+16,0
Willie Fountain,9.25402E+16,0
Willie Quigley,4.64212E+16,0
Aaron Miller,7.87122E+16,0
Ada Roberts,1.56812E+16,0
Adam Crofton,6.29152E+16,0
Adrian Wilkerson,7.14462E+16,0
Alice Jenkins,1.17522E+16,0
Alicia Coke,1.71362E+16,0
Alicia Scott,4.77662E+16,0
Amanda Sarvas,6.73322E+16,0
Amber Zickefoose,3.46022E+16,0
America Berg,8.44392E+16,0
Andrew Iversen,9.53082E+16,0
Andrew Martin,1.65172E+16,0
Angel Pitcherello,7.12352E+16,0
Angela Slaton,6.12982E+16,0
Anna Kimble,6.33272E+16,0
Benita Jones,7.09522E+16,0
Bernadette Morris,6.16762E+16,0
Bernardo Moore,6.24022E+16,0
Bonnie Lee,9.24062E+16,0
Bradley Aquino,2.07242E+16,0
Brenda Fletcher,2.12872E+16,0
Brian Evanson,8.16362E+16,0
Brian Sims,7.25622E+16,0
Brian Wait,8.54312E+16,0
Brianna Menendez,3.23582E+16,0
Candi Griffin,2.38942E+16,0
Candice Spurling,1.91442E+16,0
Carol Rockett,7.78812E+16,0
Carol Williams,8.19532E+16,0
Christy Adams,1.33292E+16,0
Clarence Cook,1.17782E+16,0
Connie Barnes,2.10822E+16,0
Cynthia Hayes,4.47172E+16,0
Cyril Nestor,4.92062E+16,0
Daniel Gregorio,6.07252E+16,0
David Gliem,4.98202E+16,0
David Rollins,7.90612E+16,0
Debbie Cox,9.49812E+16,0
Debbie Whyte,7.58452E+16,0
Deborah Dale,1.90932E+16,0
Delores Encino,3.07392E+16,0
Denise Bienenstock,1.97282E+16,0
Denise Lee,1.50702E+16,0
Donald Sonnier,5.40922E+16,0
Donna Stultz,8.86782E+16,0
Dylan Rodocker,5.17392E+16,0
Eddie Thornton,2.29452E+16,0
Edith Burrell,9.12812E+16,0
Edith Smith,6.71642E+16,0
Edward Mcguire,8.22062E+16,0
Elizabeth Gibbs,1.82582E+16,0
Ella Hayes,1.72892E+16,0
Elliott Smith,9.89842E+16,0
Erna Goodman,7.20342E+16,0
Evelyn Gilbert,8.98002E+16,0
Felicia Ollis,7.52342E+16,0
Gary Acklin,8.27822E+16,0
Geri Beane,2.81832E+16,0
Gloria Benson,4.16162E+16,0
Gregory Maya,2.77102E+16,0
Heather Hardy,3.71182E+16,0
Henry Brunner,6.05102E+16,0
Jacob Adamson,1.67322E+16,0
James Clark,9.36942E+16,0
Jan Rock,4.60082E+16,0
Jane Newell,5.09232E+16,0
Janice Chambers,3.75882E+16,0
Janine Silva,6.49572E+16,0
Jason Gholson,3.94302E+16,0
Jeffrey Burtt,2.12192E+16,0
Jennie Chapa,4.43162E+16,0
Jennifer Cornelius,9.38502E+16,0
Jerrod Manning,9.55282E+16,0
Jesse Doxey,5.92202E+16,0
Jessica Cornett,2.63282E+16,0
Jessie Puccio,5.45542E+16,0
Jim Hoggard,2.71532E+16,0
Joann Morgan,9.85642E+16,0
Joe Kono,4.65842E+16,0
Joetta Lewis,7.21742E+16,0
John Galvan,6.85892E+16,0
Jonah Bell,1.92732E+16,0
Jovita Vincent,1.23682E+16,0
Judith Lenard,6.06412E+16,0
Karen Ross,6.04572E+16,0
Karen Scott,5.49362E+16,0
Katheryn Mcnutt,8.16172E+16,0
Kathy Scharfenberg,9.59932E+16,0
Katie Posey,9.27542E+16,0
Kenneth Boyd,1.81092E+16,0
Kristi Young,5.88242E+16,0
Kristin Davis,3.95612E+16,0
Lee Carson,2.27632E+16,0
Leona Prager,7.30422E+16,0
Leonard Grossman,2.71502E+16,0
Lila Muncy,4.11932E+16,0
Linda Snowden,7.45562E+16,0
Lisa Torres,4.38542E+16,0
Lucille Dennis,1.16682E+16,0
Lura Matherly,9.58212E+16,0
Marcella Young,5.01732E+16,0
Marco Young,1.47972E+16,0
Margaret Gabbard,9.37002E+16,0
Marie Ellington,7.25142E+16,0
Marion Decaro,9.44582E+16,0
Marjorie Abramson,9.94282E+16,0
Marlon Lamping,4.85222E+16,0
Martin Hennings,7.46152E+16,0
Marvin Ducharme,3.29572E+16,0
Mary Cannon,6.60442E+16,0
Matthew Parker,5.84862E+16,0
